timestamp,equipment_id,temperature_celsius,vibration_hz,pressure_psi
2026-06-03 07:05:36,EXC-005,91.59,26.42,2914.03
2026-06-03 07:05:36,BLR-001,104.09,14.76,3190.32
2026-06-03 07:05:36,BLR-002,102.58,25.74,3160.2
2026-06-03 07:05:36,BLR-003,93.66,10.73,3180.92
2026-06-03 07:05:36,BLR-004,70.69,35.03,2644.86
2026-06-03 07:05:36,BLR-005,77.31,14.97,2731.51
2026-06-03 08:05:36,EXC-001,,25.41,2743.4
2026-06-03 08:05:36,EXC-002,87.84,34.73,3001.72
2026-06-03 08:05:36,EXC-003,90.04,25.27,2912.96
2026-06-03 08:05:36,EXC-004,93.18,27.85,2797.55
2026-06-03 08:05:36,EXC-005,80.59,17.38,3101.47
2026-06-03 08:05:36,BLR-001,78.47,11.7,2741.04
2026-06-03 08:05:36,BLR-002,84.49,32.48,2571.38
2026-06-03 08:05:36,BLR-003,103.89,12.13,2944.81
2026-06-03 08:05:36,BLR-004,76.35,30.19,2994.73
2026-06-03 08:05:36,BLR-005,75.58,15.29,2652.9
2026-06-03 09:05:36,EXC-001,102.9,11.82,3025.23
2026-06-03 09:05:36,EXC-002,102.1,28.58,2998.77
2026-06-03 09:05:36,EXC-003,71.47,24.59,3079.41
2026-06-03 09:05:36,EXC-004,89.98,21.07,2751.33
2026-06-03 09:05:36,EXC-005,84.67,14.57,2904.23
2026-06-03 09:05:36,BLR-001,83.81,17.33,2625.1
2026-06-03 09:05:36,BLR-002,75.86,29.72,2711.42
2026-06-03 09:05:36,BLR-003,93.56,32.17,2755.96
2026-06-03 09:05:36,BLR-004,104.95,19.13,2542.25
2026-06-03 09:05:36,BLR-005,81.7,22.83,2844.12
2026-06-03 10:05:36,EXC-001,97.0,14.83,3120.2
2026-06-03 10:05:36,EXC-002,,40.99,3025.3
2026-06-03 10:05:36,EXC-003,89.46,26.8,2533.04
2026-06-03 10:05:36,EXC-004,72.15,13.96,3088.91
2026-06-03 10:05:36,EXC-005,78.4,14.61,2968.56
2026-06-03 10:05:36,BLR-001,77.52,33.11,2844.55
2026-06-03 10:05:36,BLR-002,95.33,17.88,2532.09
2026-06-03 10:05:36,BLR-003,101.88,32.57,2762.61
2026-06-03 10:05:36,BLR-004,77.49,30.63,2782.21
2026-06-03 10:05:36,BLR-005,76.68,22.63,2938.76
2026-06-03 11:05:36,EXC-001,74.97,20.13,3079.52
2026-06-03 11:05:36,EXC-002,82.03,21.32,2934.25
2026-06-03 11:05:36,EXC-003,93.04,23.14,2903.93
2026-06-03 11:05:36,EXC-004,89.66,19.07,2667.81
2026-06-03 11:05:36,EXC-005,103.37,14.96,3036.69
2026-06-03 11:05:36,BLR-001,81.6,30.69,3105.67
2026-06-03 11:05:36,BLR-002,76.53,31.3,2856.46
2026-06-03 11:05:36,BLR-003,104.05,30.98,2777.06
2026-06-03 11:05:36,BLR-004,94.64,34.84,2610.76
2026-06-03 11:05:36,BLR-005,86.51,41.9,3186.74
2026-06-03 12:05:36,EXC-001,92.25,28.55,3055.51
2026-06-03 12:05:36,EXC-002,88.61,13.88,2671.21
2026-06-03 12:05:36,EXC-003,84.07,42.46,2950.2
2026-06-03 12:05:36,EXC-004,96.63,10.37,2931.25
2026-06-03 12:05:36,EXC-005,74.0,28.5,2893.21
2026-06-03 12:05:36,BLR-001,,17.26,2688.33
2026-06-03 12:05:36,BLR-002,78.64,15.31,2676.35
2026-06-03 12:05:36,BLR-003,78.94,10.35,2585.9
2026-06-03 12:05:36,BLR-004,98.59,10.37,3032.92
2026-06-03 12:05:36,BLR-005,86.43,15.4,2770.54
2026-06-03 13:05:36,EXC-001,87.3,30.24,2730.32
2026-06-03 13:05:36,EXC-002,103.58,25.35,2973.9
2026-06-03 13:05:36,EXC-003,70.04,42.46,3126.15
2026-06-03 13:05:36,EXC-004,95.61,18.34,3159.6
2026-06-03 13:05:36,EXC-005,85.45,28.24,3124.4
2026-06-03 13:05:36,BLR-001,94.47,12.18,3096.48
2026-06-03 13:05:36,BLR-002,76.34,31.82,3079.93
2026-06-03 13:05:36,BLR-003,101.07,26.8,2696.41
2026-06-03 13:05:36,BLR-004,75.45,34.48,2983.81
2026-06-03 13:05:36,BLR-005,94.15,30.7,3009.09
2026-06-03 14:05:36,EXC-001,92.32,40.73,3097.38
2026-06-03 14:05:36,EXC-002,79.19,28.5,2601.94
2026-06-03 14:05:36,EXC-003,93.74,13.14,2987.84
2026-06-03 14:05:36,EXC-004,,35.43,3035.88
2026-06-03 14:05:36,EXC-005,102.78,33.05,3034.64
2026-06-03 14:05:36,BLR-001,92.34,24.92,2997.19
2026-06-03 14:05:36,BLR-002,92.68,18.88,3002.19
2026-06-03 14:05:36,BLR-003,90.97,29.87,2504.84
2026-06-03 14:05:36,BLR-004,73.51,24.86,2613.34
2026-06-03 14:05:36,BLR-005,74.53,17.04,2651.38
2026-06-03 15:05:36,EXC-001,90.78,30.91,2596.01
2026-06-03 15:05:36,EXC-002,80.42,10.84,2944.84
2026-06-03 15:05:36,EXC-003,101.52,15.01,3085.45
2026-06-03 15:05:36,EXC-004,,16.97,2857.18
2026-06-03 15:05:36,EXC-005,79.56,27.41,2845.29
2026-06-03 15:05:36,BLR-001,101.83,15.81,3086.19
2026-06-03 15:05:36,BLR-002,78.13,41.87,3059.56
2026-06-03 15:05:36,BLR-003,79.58,28.56,2725.8
2026-06-03 15:05:36,BLR-004,72.84,40.19,3195.74
2026-06-03 15:05:36,BLR-005,101.01,44.55,2596.55
2026-06-03 16:05:36,EXC-001,84.62,32.41,3097.07
2026-06-03 16:05:36,EXC-002,80.93,14.3,3140.92
2026-06-03 16:05:36,EXC-003,92.95,22.07,3052.14
2026-06-03 16:05:36,EXC-004,,13.73,2868.43
2026-06-03 16:05:36,EXC-005,70.59,18.44,2541.7
2026-06-03 16:05:36,BLR-001,77.81,38.5,2909.74
2026-06-03 16:05:36,BLR-002,101.14,23.54,2891.32
2026-06-03 16:05:36,BLR-003,93.22,43.63,2563.83
2026-06-03 16:05:36,BLR-004,,33.53,3111.52
2026-06-03 16:05:36,BLR-005,91.61,39.66,3183.44
2026-06-03 17:05:36,EXC-001,72.94,37.92,2717.87
2026-06-03 17:05:36,EXC-002,101.77,32.32,2956.91
2026-06-03 17:05:36,EXC-003,80.84,20.73,2678.5
2026-06-03 17:05:36,EXC-004,102.72,27.38,3015.84
2026-06-03 17:05:36,EXC-005,77.14,24.74,2982.96
2026-06-03 17:05:36,BLR-001,96.88,31.1,3055.89
2026-06-03 17:05:36,BLR-002,71.62,31.4,2950.01
2026-06-03 17:05:36,BLR-003,76.24,37.46,2760.94
2026-06-03 17:05:36,BLR-004,75.38,36.69,2722.64
2026-06-03 17:05:36,BLR-005,88.41,31.67,2895.67
2026-06-03 18:05:36,EXC-001,77.89,20.29,2635.86
2026-06-03 18:05:36,EXC-002,94.0,28.88,3061.49
2026-06-03 18:05:36,EXC-003,,28.15,2820.57
2026-06-03 18:05:36,EXC-004,85.57,40.52,3117.86
2026-06-03 18:05:36,EXC-005,81.17,40.34,3072.89
2026-06-03 18:05:36,BLR-001,102.31,42.93,2955.32
2026-06-03 18:05:36,BLR-002,75.56,35.26,3081.17
2026-06-03 18:05:36,BLR-003,81.6,14.44,2629.09
2026-06-03 18:05:36,BLR-004,99.45,38.66,2837.23
2026-06-03 18:05:36,BLR-005,93.29,15.42,2868.66
2026-06-03 19:05:36,EXC-001,85.06,40.85,2920.92
2026-06-03 19:05:36,EXC-002,84.56,25.45,2755.29
2026-06-03 19:05:36,EXC-003,95.99,29.95,2896.02
2026-06-03 19:05:36,EXC-004,78.93,31.86,3134.98
2026-06-03 19:05:36,EXC-005,77.57,16.53,2939.06
2026-06-03 19:05:36,BLR-001,100.85,24.88,2609.02
2026-06-03 19:05:36,BLR-002,99.44,30.49,3111.62
2026-06-03 19:05:36,BLR-003,,29.77,2510.06
2026-06-03 19:05:36,BLR-004,82.31,19.09,3143.54
2026-06-03 19:05:36,BLR-005,71.29,37.99,2663.47
2026-06-03 20:05:36,EXC-001,,18.21,2622.03
2026-06-03 20:05:36,EXC-002,90.83,24.24,2946.64
2026-06-03 20:05:36,EXC-003,74.84,33.78,2856.3
2026-06-03 20:05:36,EXC-004,77.75,38.81,2582.83
2026-06-03 20:05:36,EXC-005,76.16,44.58,3012.7
2026-06-03 20:05:36,BLR-001,76.28,36.26,4748.518221744763
2026-06-03 20:05:36,BLR-002,101.99,27.75,2808.48
2026-06-03 20:05:36,BLR-003,80.67,16.3,2629.07
2026-06-03 20:05:36,BLR-004,73.83,17.9,3056.18
2026-06-03 20:05:36,BLR-005,79.01,15.33,2923.9
2026-06-03 21:05:36,EXC-001,82.99,11.14,2541.07
2026-06-03 21:05:36,EXC-002,104.99,29.82,2693.41
2026-06-03 21:05:36,EXC-003,95.38,37.7,2713.2
2026-06-03 21:05:36,EXC-004,100.32,15.01,2927.3
2026-06-03 21:05:36,EXC-005,90.75,33.42,3193.22
2026-06-03 21:05:36,BLR-001,,35.61,2590.91
2026-06-03 21:05:36,BLR-002,84.77,43.63,3195.55
2026-06-03 21:05:36,BLR-003,81.28,29.86,2735.32
2026-06-03 21:05:36,BLR-004,73.1,20.62,3051.63
2026-06-03 21:05:36,BLR-005,73.55,13.31,2533.29
2026-06-03 22:05:36,EXC-001,99.45,42.66,3117.16
2026-06-03 22:05:36,EXC-002,73.68,44.23,2991.6
2026-06-03 22:05:36,EXC-003,87.13,35.38,2850.7
2026-06-03 22:05:36,EXC-004,,43.12,2807.24
2026-06-03 22:05:36,EXC-005,97.38,26.7,2553.05
2026-06-03 22:05:36,BLR-001,81.71,40.63,2971.99
2026-06-03 22:05:36,BLR-002,91.46,17.47,2645.28
2026-06-03 22:05:36,BLR-003,100.22,23.67,2973.7
2026-06-03 22:05:36,BLR-004,96.06,20.77,3190.91
2026-06-03 22:05:36,BLR-005,81.19,12.49,3137.7
2026-06-03 23:05:36,EXC-001,78.16,29.48,2533.33
2026-06-03 23:05:36,EXC-002,81.95,16.87,2546.11
2026-06-03 23:05:36,EXC-003,81.57,35.33,2805.75
2026-06-03 23:05:36,EXC-004,,15.48,2900.07
2026-06-03 23:05:36,EXC-005,86.78,34.47,3157.92
2026-06-03 23:05:36,BLR-001,95.79,33.14,3044.76
2026-06-03 23:05:36,BLR-002,98.93,24.71,2709.23
2026-06-03 23:05:36,BLR-003,92.22,38.43,2849.65
2026-06-03 23:05:36,BLR-004,95.51,10.62,3151.33
2026-06-03 23:05:36,BLR-005,77.11,17.92,2789.87
2026-06-04 00:05:36,EXC-001,81.12,13.18,2882.52
2026-06-04 00:05:36,EXC-002,96.48,33.73,2550.47
2026-06-04 00:05:36,EXC-003,79.85,37.15,2965.77
2026-06-04 00:05:36,EXC-004,83.94,40.51,2623.23
2026-06-04 00:05:36,EXC-005,98.55,25.75,2892.49
2026-06-04 00:05:36,BLR-001,96.78,39.63,2638.18
2026-06-04 00:05:36,BLR-002,102.99,41.35,3144.59
2026-06-04 00:05:36,BLR-003,98.88,11.18,2940.85
2026-06-04 00:05:36,BLR-004,81.89,30.94,2816.71
2026-06-04 00:05:36,BLR-005,70.29,42.79,2673.2
2026-06-04 01:05:36,EXC-001,93.57,20.67,2788.53
2026-06-04 01:05:36,EXC-002,86.28,15.46,3033.01
2026-06-04 01:05:36,EXC-003,98.88,31.35,2740.08
2026-06-04 01:05:36,EXC-004,93.98,39.37,2886.16
2026-06-04 01:05:36,EXC-005,89.09,42.32,2738.01
2026-06-04 01:05:36,BLR-001,,15.09,2835.59
2026-06-04 01:05:36,BLR-002,74.22,40.26,2930.53
2026-06-04 01:05:36,BLR-003,87.24,25.19,2855.35
2026-06-04 01:05:36,BLR-004,73.13,42.99,2862.66
2026-06-04 01:05:36,BLR-005,80.78,13.07,3167.37
2026-06-04 02:05:36,EXC-001,,18.43,2787.61
2026-06-04 02:05:36,EXC-002,104.31,37.85,3081.39
2026-06-04 02:05:36,EXC-003,83.88,36.47,2862.25
2026-06-04 02:05:36,EXC-004,104.57,16.56,2751.67
2026-06-04 02:05:36,EXC-005,99.4,16.37,2851.92
2026-06-04 02:05:36,BLR-001,71.01,19.73,2683.68
2026-06-04 02:05:36,BLR-002,88.07,44.25,2892.98
2026-06-04 02:05:36,BLR-003,88.09,27.09,2748.3
2026-06-04 02:05:36,BLR-004,85.25,16.33,2940.27
2026-06-04 02:05:36,BLR-005,99.38,27.88,2730.76
2026-06-04 03:05:36,EXC-001,70.09,34.78,3085.37
2026-06-04 03:05:36,EXC-002,98.07,33.13,2639.58
2026-06-04 03:05:36,EXC-003,72.96,26.63,2654.56
2026-06-04 03:05:36,EXC-004,79.37,31.61,5108.026496135284
2026-06-04 03:05:36,EXC-005,84.87,24.24,2925.9
2026-06-04 03:05:36,BLR-001,76.41,25.46,4447.636372434761
2026-06-04 03:05:36,BLR-002,98.32,11.53,2950.44
2026-06-04 03:05:36,BLR-003,76.02,28.21,4617.050460085874
2026-06-04 03:05:36,BLR-004,72.42,42.51,3076.78
2026-06-04 03:05:36,BLR-005,104.64,10.1,2927.05
2026-06-04 04:05:36,EXC-001,86.69,11.63,2558.58
2026-06-04 04:05:36,EXC-002,82.66,22.92,2584.25
2026-06-04 04:05:36,EXC-003,73.9,16.4,2941.97
2026-06-04 04:05:36,EXC-004,71.64,11.27,2789.16
2026-06-04 04:05:36,EXC-005,102.66,40.17,2693.4
2026-06-04 04:05:36,BLR-001,71.64,41.41,2862.15
2026-06-04 04:05:36,BLR-002,78.76,29.29,3105.32
2026-06-04 04:05:36,BLR-003,103.64,21.95,3197.62
2026-06-04 04:05:36,BLR-004,75.53,11.06,3011.14
2026-06-04 04:05:36,BLR-005,100.64,10.58,2769.1
2026-06-04 05:05:36,EXC-001,95.18,38.82,2793.42
2026-06-04 05:05:36,EXC-002,84.27,42.03,2776.78
2026-06-04 05:05:36,EXC-003,100.29,29.99,2636.13
2026-06-04 05:05:36,EXC-004,96.74,33.08,2991.4
2026-06-04 05:05:36,EXC-005,103.92,14.09,2504.33
2026-06-04 05:05:36,BLR-001,91.8,40.78,2659.69
2026-06-04 05:05:36,BLR-002,100.17,23.18,2814.08
2026-06-04 05:05:36,BLR-003,86.4,35.0,2680.4
2026-06-04 05:05:36,BLR-004,,43.98,2600.88
2026-06-04 05:05:36,BLR-005,76.31,43.79,3062.4
2026-06-04 06:05:36,EXC-001,95.74,35.08,2837.34
2026-06-04 06:05:36,EXC-002,99.58,23.48,2589.14
2026-06-04 06:05:36,EXC-003,89.83,20.5,2594.62
2026-06-04 06:05:36,EXC-004,77.11,12.62,2580.49
2026-06-04 06:05:36,EXC-005,99.25,12.21,2720.82
2026-06-04 06:05:36,BLR-001,80.35,18.98,3169.16
2026-06-04 06:05:36,BLR-002,96.8,15.55,2646.69
2026-06-04 06:05:36,BLR-003,75.13,27.12,3148.79
2026-06-04 06:05:36,BLR-004,80.64,28.45,4934.887171598339
2026-06-04 06:05:36,BLR-005,94.13,37.75,3009.2
2026-06-04 07:05:36,EXC-001,83.25,11.39,3057.66
2026-06-04 07:05:36,EXC-002,,34.66,2972.71
2026-06-04 07:05:36,EXC-003,75.23,29.2,2585.92
2026-06-04 07:05:36,EXC-004,88.92,30.48,2698.72
2026-06-04 07:05:36,EXC-005,76.47,33.77,2885.38
2026-06-04 07:05:36,BLR-001,,12.09,3030.43
2026-06-04 07:05:36,BLR-002,93.77,22.5,3073.62
2026-06-04 07:05:36,BLR-003,83.21,33.97,2987.38
2026-06-04 07:05:36,BLR-004,90.62,41.58,2885.86
2026-06-04 07:05:36,BLR-005,79.87,29.86,2801.65
2026-06-04 08:05:36,EXC-001,71.21,31.84,2844.18
2026-06-04 08:05:36,EXC-002,83.15,26.27,2975.13
2026-06-04 08:05:36,EXC-003,83.42,12.81,2565.53
2026-06-04 08:05:36,EXC-004,97.22,24.7,2846.62
2026-06-04 08:05:36,EXC-005,70.59,44.65,2985.95
2026-06-04 08:05:36,BLR-001,89.49,14.73,2967.84
2026-06-04 08:05:36,BLR-002,72.8,28.72,2570.74
2026-06-04 08:05:36,BLR-003,83.78,15.17,3161.16
2026-06-04 08:05:36,BLR-004,70.67,39.64,3107.95
2026-06-04 08:05:36,BLR-005,73.22,33.57,2696.17
2026-06-04 09:05:36,EXC-001,,25.63,2561.6
2026-06-04 09:05:36,EXC-002,103.17,34.65,2778.27
2026-06-04 09:05:36,EXC-003,71.96,23.48,2865.95
2026-06-04 09:05:36,EXC-004,97.8,13.55,2973.72
2026-06-04 09:05:36,EXC-005,80.75,19.27,2780.38
2026-06-04 09:05:36,BLR-001,73.66,29.61,3115.04
2026-06-04 09:05:36,BLR-002,85.49,19.56,2638.98
2026-06-04 09:05:36,BLR-003,82.84,41.7,3049.69
2026-06-04 09:05:36,BLR-004,94.48,44.91,2996.9
2026-06-04 09:05:36,BLR-005,100.23,28.63,3169.24
2026-06-04 10:05:36,EXC-001,81.56,35.4,2833.59
2026-06-04 10:05:36,EXC-002,84.88,28.75,2673.72
2026-06-04 10:05:36,EXC-003,103.06,15.13,2920.21
2026-06-04 10:05:36,EXC-004,76.65,23.01,2965.01
2026-06-04 10:05:36,EXC-005,80.69,17.35,2710.51
2026-06-04 10:05:36,BLR-001,85.06,31.75,3125.25
2026-06-04 10:05:36,BLR-002,84.65,41.39,2795.6
2026-06-04 10:05:36,BLR-003,80.09,11.7,2974.9
2026-06-04 10:05:36,BLR-004,79.85,31.47,3097.15
2026-06-04 10:05:36,BLR-005,95.46,11.05,2749.27
2026-06-04 11:05:36,EXC-001,74.39,27.62,2955.81
2026-06-04 11:05:36,EXC-002,83.91,21.0,2999.98
2026-06-04 11:05:36,EXC-003,79.9,15.99,2702.73
2026-06-04 11:05:36,EXC-004,96.25,39.23,2778.31
2026-06-04 11:05:36,EXC-005,94.59,35.64,2865.29
2026-06-04 11:05:36,BLR-001,73.42,14.59,2958.26
2026-06-04 11:05:36,BLR-002,73.49,38.46,2862.02
2026-06-04 11:05:36,BLR-003,86.36,35.55,2692.89
2026-06-04 11:05:36,BLR-004,71.34,36.86,2599.47
2026-06-04 11:05:36,BLR-005,101.94,23.33,2569.17
2026-06-04 12:05:36,EXC-001,,24.12,2547.54
2026-06-04 12:05:36,EXC-002,75.79,22.9,3042.68
2026-06-04 12:05:36,EXC-003,97.84,44.36,2787.15
2026-06-04 12:05:36,EXC-004,97.0,31.67,3100.72
2026-06-04 12:05:36,EXC-005,86.36,41.83,2836.62
2026-06-04 12:05:36,BLR-001,102.74,34.54,3076.35
2026-06-04 12:05:36,BLR-002,80.41,24.11,2752.88
2026-06-04 12:05:36,BLR-003,93.8,33.92,3112.4
2026-06-04 12:05:36,BLR-004,77.46,20.36,4929.547765389219
2026-06-04 12:05:36,BLR-005,82.58,29.17,2797.59
2026-06-04 13:05:36,EXC-001,71.15,31.75,3011.75
2026-06-04 13:05:36,EXC-002,72.99,36.65,2904.22
2026-06-04 13:05:36,EXC-003,,13.97,3067.81
2026-06-04 13:05:36,EXC-004,104.28,13.62,4251.191312596558
2026-06-04 13:05:36,EXC-005,76.33,16.82,2885.76
2026-06-04 13:05:36,BLR-001,70.27,41.64,2676.86
2026-06-04 13:05:36,BLR-002,89.26,23.97,2900.83
2026-06-04 13:05:36,BLR-003,82.84,21.65,2942.18
2026-06-04 13:05:36,BLR-004,82.1,21.93,3007.34
2026-06-04 13:05:36,BLR-005,77.23,17.77,2751.43
2026-06-04 14:05:36,EXC-001,71.66,23.39,2837.1
2026-06-04 14:05:36,EXC-002,87.02,41.4,3188.43
2026-06-04 14:05:36,EXC-003,,37.23,2803.52
2026-06-04 14:05:36,EXC-004,,15.04,3132.88
2026-06-04 14:05:36,EXC-005,73.26,36.23,3165.01
2026-06-04 14:05:36,BLR-001,85.63,41.69,2536.71
2026-06-04 14:05:36,BLR-002,,18.33,3108.72
2026-06-04 14:05:36,BLR-003,89.01,26.19,3132.65
2026-06-04 14:05:36,BLR-004,103.74,30.0,2554.0
2026-06-04 14:05:36,BLR-005,84.97,20.26,2598.14
2026-06-04 15:05:36,EXC-001,80.45,10.36,4954.121638808423
2026-06-04 15:05:36,EXC-002,75.91,34.64,2911.27
2026-06-04 15:05:36,EXC-003,,30.33,2512.82
2026-06-04 15:05:36,EXC-004,70.96,28.56,2652.42
2026-06-04 15:05:36,EXC-005,71.83,34.43,2909.85
2026-06-04 15:05:36,BLR-001,97.33,14.9,2803.54
2026-06-04 15:05:36,BLR-002,71.1,13.96,2773.15
2026-06-04 15:05:36,BLR-003,,21.43,2993.16
2026-06-04 15:05:36,BLR-004,95.38,13.5,2838.04
2026-06-04 15:05:36,BLR-005,89.43,14.19,2809.18
2026-06-04 16:05:36,EXC-001,76.56,17.66,2734.12
2026-06-04 16:05:36,EXC-002,71.19,30.39,2905.5
2026-06-04 16:05:36,EXC-003,82.97,35.13,2887.9
2026-06-04 16:05:36,EXC-004,98.93,20.37,2835.0
2026-06-04 16:05:36,EXC-005,103.73,14.13,2751.23
2026-06-04 16:05:36,BLR-001,74.75,12.38,2628.29
2026-06-04 16:05:36,BLR-002,93.98,23.43,2555.45
2026-06-04 16:05:36,BLR-003,76.71,38.55,2553.63
2026-06-04 16:05:36,BLR-004,76.42,11.05,2527.44
2026-06-04 16:05:36,BLR-005,73.4,24.57,2888.3
2026-06-04 17:05:36,EXC-001,80.91,39.44,3034.93
2026-06-04 17:05:36,EXC-002,104.95,27.69,3067.52
2026-06-04 17:05:36,EXC-003,79.73,34.96,2727.66
2026-06-04 17:05:36,EXC-004,103.57,12.8,2679.68
2026-06-04 17:05:36,EXC-005,71.72,36.45,2854.63
2026-06-04 17:05:36,BLR-001,77.86,40.79,5353.434413983912
2026-06-04 17:05:36,BLR-002,,43.43,2804.41
2026-06-04 17:05:36,BLR-003,96.32,30.95,2619.53
2026-06-04 17:05:36,BLR-004,72.62,22.62,3015.5
2026-06-04 17:05:36,BLR-005,88.58,14.63,3022.57
2026-06-04 18:05:36,EXC-001,101.46,18.26,3004.31
2026-06-04 18:05:36,EXC-002,83.62,12.14,3050.71
2026-06-04 18:05:36,EXC-003,97.12,38.72,2677.89
2026-06-04 18:05:36,EXC-004,79.84,16.37,2758.41
2026-06-04 18:05:36,EXC-005,73.14,40.29,2793.28
2026-06-04 18:05:36,BLR-001,77.69,39.69,2685.91
2026-06-04 18:05:36,BLR-002,85.39,28.37,2688.03
2026-06-04 18:05:36,BLR-003,71.38,39.91,2651.04
2026-06-04 18:05:36,BLR-004,77.81,32.03,2833.83
2026-06-04 18:05:36,BLR-005,83.36,28.17,2921.86
2026-06-04 19:05:36,EXC-001,79.7,12.55,2776.26
2026-06-04 19:05:36,EXC-002,79.8,10.75,2834.4
2026-06-04 19:05:36,EXC-003,104.92,34.79,2761.58
2026-06-04 19:05:36,EXC-004,98.54,43.17,2928.42
2026-06-04 19:05:36,EXC-005,84.12,43.79,2864.84
2026-06-04 19:05:36,BLR-001,80.23,17.87,2809.35
2026-06-04 19:05:36,BLR-002,97.27,39.56,2558.09
2026-06-04 19:05:36,BLR-003,85.36,22.43,2856.65
2026-06-04 19:05:36,BLR-004,81.38,43.77,3010.25
2026-06-04 19:05:36,BLR-005,72.61,35.19,2506.72
2026-06-04 20:05:36,EXC-001,95.08,36.94,2781.04
2026-06-04 20:05:36,EXC-002,87.35,36.25,3024.25
2026-06-04 20:05:36,EXC-003,73.7,13.16,2886.77
2026-06-04 20:05:36,EXC-004,73.52,16.32,2928.33
2026-06-04 20:05:36,EXC-005,79.76,26.11,3103.36
2026-06-04 20:05:36,BLR-001,87.09,33.01,2961.19
2026-06-04 20:05:36,BLR-002,71.56,13.16,3194.26
2026-06-04 20:05:36,BLR-003,73.61,30.53,3000.36
2026-06-04 20:05:36,BLR-004,88.13,20.46,2919.88
2026-06-04 20:05:36,BLR-005,104.11,41.69,3065.64
2026-06-04 21:05:36,EXC-001,104.7,20.65,2692.99
2026-06-04 21:05:36,EXC-002,100.85,34.19,2532.74
2026-06-04 21:05:36,EXC-003,77.45,36.33,2758.59
2026-06-04 21:05:36,EXC-004,87.25,31.1,2899.01
2026-06-04 21:05:36,EXC-005,87.77,22.69,3153.75
2026-06-04 21:05:36,BLR-001,82.05,30.17,3084.98
2026-06-04 21:05:36,BLR-002,100.39,26.3,3014.84
2026-06-04 21:05:36,BLR-003,72.91,43.58,2787.63
2026-06-04 21:05:36,BLR-004,101.33,41.35,3038.77
2026-06-04 21:05:36,BLR-005,82.93,12.13,3029.38
2026-06-04 22:05:36,EXC-001,88.31,21.21,2688.18
2026-06-04 22:05:36,EXC-002,99.88,12.71,3010.22
2026-06-04 22:05:36,EXC-003,78.58,14.38,2916.11
2026-06-04 22:05:36,EXC-004,89.11,36.94,2923.35
2026-06-04 22:05:36,EXC-005,87.04,17.47,2567.84
2026-06-04 22:05:36,BLR-001,74.91,37.19,2538.42
2026-06-04 22:05:36,BLR-002,,34.08,3137.77
2026-06-04 22:05:36,BLR-003,87.69,27.97,3017.27
2026-06-04 22:05:36,BLR-004,96.96,42.11,2544.69
2026-06-04 22:05:36,BLR-005,73.93,42.0,2716.34
2026-06-04 23:05:36,EXC-001,82.58,13.89,2636.12
2026-06-04 23:05:36,EXC-002,74.34,42.47,2886.2
2026-06-04 23:05:36,EXC-003,76.79,13.44,2750.5
2026-06-04 23:05:36,EXC-004,95.87,21.45,5072.579971769634
2026-06-04 23:05:36,EXC-005,91.23,30.6,2966.22
2026-06-04 23:05:36,BLR-001,70.08,44.57,3182.17
2026-06-04 23:05:36,BLR-002,89.09,11.28,2930.99
2026-06-04 23:05:36,BLR-003,103.54,27.0,2844.19
2026-06-04 23:05:36,BLR-004,89.24,31.05,2654.73
2026-06-04 23:05:36,BLR-005,81.6,41.25,2910.32
2026-06-05 00:05:36,EXC-001,90.59,15.12,3150.35
2026-06-05 00:05:36,EXC-002,88.54,19.81,2520.51
2026-06-05 00:05:36,EXC-003,,19.86,3021.05
2026-06-05 00:05:36,EXC-004,91.49,12.54,2500.34
2026-06-05 00:05:36,EXC-005,101.9,44.75,2706.41
2026-06-05 00:05:36,BLR-001,89.34,35.28,2657.19
2026-06-05 00:05:36,BLR-002,96.45,34.23,2679.52
2026-06-05 00:05:36,BLR-003,89.47,12.45,2933.31
2026-06-05 00:05:36,BLR-004,86.47,37.48,2711.57
2026-06-05 00:05:36,BLR-005,78.1,44.71,2762.04
2026-06-05 01:05:36,EXC-001,94.4,39.86,2738.01
2026-06-05 01:05:36,EXC-002,95.69,33.22,2951.33
2026-06-05 01:05:36,EXC-003,83.72,31.06,2794.19
2026-06-05 01:05:36,EXC-004,82.51,41.33,2556.34
2026-06-05 01:05:36,EXC-005,89.46,33.48,2911.25
2026-06-05 01:05:36,BLR-001,,28.42,2566.11
2026-06-05 01:05:36,BLR-002,92.58,21.87,2670.83
2026-06-05 01:05:36,BLR-003,104.45,35.46,3136.59
2026-06-05 01:05:36,BLR-004,79.66,26.93,2818.69
2026-06-05 01:05:36,BLR-005,85.12,18.44,3066.09
2026-06-05 02:05:36,EXC-001,72.76,37.96,2819.73
2026-06-05 02:05:36,EXC-002,71.72,13.66,3176.45
2026-06-05 02:05:36,EXC-003,83.22,12.93,2678.13
2026-06-05 02:05:36,EXC-004,78.86,32.42,3103.12
2026-06-05 02:05:36,EXC-005,70.54,24.23,2748.6
2026-06-05 02:05:36,BLR-001,73.3,28.12,2733.57
2026-06-05 02:05:36,BLR-002,97.15,19.78,3145.97
2026-06-05 02:05:36,BLR-003,70.39,21.07,2969.78
2026-06-05 02:05:36,BLR-004,88.64,36.24,3148.91
2026-06-05 02:05:36,BLR-005,102.74,14.64,2804.18
2026-06-05 03:05:36,EXC-001,94.12,21.85,2923.76
2026-06-05 03:05:36,EXC-002,104.23,31.31,2614.68
